,p.HS1,p.S1H,p.S1S2,p.HD,rr.S1,rr.S2,c.H,c.S1,c.S2,c.Trt,u.H,u.S1,u.S2,u.Trt,Cost_NoTrt,Cost_Trt,QALY_NoTrt,QALY_Trt,ICER
7496,0.14178185,0.554928613,0.109340009,0.003351429,2.951327867,10.20205114,2231.801434,4480.694561,13530.52153,14729.84794,0.983126279,0.720911023,0.480076066,0.951186054,80057.10438,160812.7329,16.27150304,16.87346707,134153.5775
7497,0.189043352,0.465391546,0.127208098,0.006552819,2.996186352,9.800770674,2012.589574,3840.084143,15578.94268,13326.28484,0.989629573,0.7252105,0.502581655,0.9630263,83017.70362,166426.0371,14.11445443,14.83223438,116203.2079
7498,0.166315411,0.48930236,0.114784389,0.005171855,3.046235352,10.17760822,1685.680573,3911.781505,15022.27305,11683.79606,0.994860707,0.725943482,0.437396957,0.926179388,76237.01206,145557.6685,15.00441642,15.58991616,118395.7075
7499,0.146917788,0.537372007,0.114533315,0.00279503,2.975605138,10.13832476,1922.122076,4559.963244,14779.15231,12161.0797,0.997551914,0.740002345,0.493126572,0.946473149,85463.77774,158049.4782,16.5392485,17.09805907,129893.212
7500,0.174865342,0.497256139,0.106029887,0.002570925,2.974490907,10.03076014,1980.638231,4321.072053,14193.56474,13103.79518,0.983155032,0.799618972,0.45884538,0.952646415,90105.68085,180636.1146,16.09628163,16.58895091,183754.9795
7501,0.124598021,0.514750381,0.088781188,0.002523858,2.975189608,10.03373177,2033.121728,3889.114869,13889.83692,11740.19086,0.996801945,0.762293014,0.548261798,0.979130647,73860.85173,134691.7009,17.45822701,18.0383285,104862.4259
7502,0.145648564,0.483389637,0.10884692,0.002491494,3.037311107,10.34508227,2192.00885,4109.402298,15085.65392,11601.43581,0.995422356,0.750062326,0.513269684,0.934365664,90848.00618,163601.5482,16.62838273,17.16192056,136360.606
7503,0.102535251,0.457517286,0.101897762,0.00619423,3.026697272,10.23514003,1926.610908,3953.731011,14133.79937,11129.92674,0.998146536,0.752535486,0.471448978,0.977733308,61492.49905,107254.5826,16.1625445,16.6681838,90503.41541
7504,0.158231734,0.470902927,0.097065409,0.002616831,3.020390733,10.16290902,1855.818054,4133.318764,15321.3091,14207.19,0.99771338,0.754362854,0.479517038,0.97260905,86928.3469,179160.6201,16.4608069,17.15783457,132322.255
7505,0.142311711,0.463736172,0.089622658,0.004801879,2.971602344,9.996193701,2037.278814,3601.886798,15681.77271,8704.813184,0.987203648,0.723798508,0.45682155,0.930802042,74336.72522,121078.2357,15.79249201,16.40538158,76264.16361
7506,0.181330347,0.491807075,0.087024798,0.007768841,2.998721922,9.795878896,1423.961292,4137.096575,14714.79193,12522.86205,0.99235508,0.763986723,0.558103904,0.964265495,60898.83481,127764.6702,14.90322749,15.54385866,104374.9335
7507,0.115258613,0.44063119,0.123352204,0.003325839,2.976912849,9.957420846,1783.537868,4173.866327,15067.84784,13074.30647,0.990431921,0.72294091,0.53024573,0.962923585,80037.31796,152353.9159,16.46042512,17.0510618,122438.3799
7508,0.162583637,0.487104127,0.109260695,0.004155424,2.994735828,9.981497818,1919.542839,3680.920814,16169.14684,10923.80592,0.9990554,0.774217963,0.483453072,0.945289559,84994.40719,152131.9583,15.81894968,16.33118374,131068.1122
7509,0.15379649,0.547370426,0.109534709,0.004064179,3.003237837,9.782866257,2201.092738,4215.715332,14680.2888,12355.51686,0.99709489,0.732635422,0.515328842,0.910548727,82153.65741,151931.929,16.14570529,16.63292239,143218.0265
7510,0.212561335,0.517911748,0.095756884,0.003758995,2.945023346,10.13209037,2038.805328,3808.711002,16501.97639,9742.556388,0.998427898,0.730012144,0.511665312,0.950314193,92682.00565,160720.018,15.56733551,16.35626854,86240.5418
7511,0.16836122,0.492323638,0.108061455,0.006249055,3.014149013,9.779013146,2200.311949,3712.385589,17178.87522,10038.78915,0.99451889,0.721456557,0.484742016,0.93411958,82601.38969,139183.7984,14.90909332,15.5348499,90422.39433
7512,0.18447032,0.457073578,0.114803799,0.004751756,2.984101064,10.10406364,2027.872404,4111.213749,14859.38829,15543.92918,0.994882227,0.6995548,0.440135765,0.977637962,86580.86626,190141.0538,14.64871582,15.5438556,115691.6388
7513,0.13502992,0.463096497,0.105344985,0.005959207,2.971558462,10.28697647,1932.874091,3897.080144,15180.98172,11587.68789,0.990773628,0.752077867,0.548835726,0.919281869,70348.55271,128717.3066,15.65749118,16.10515575,130385.0194
7514,0.148775245,0.583025196,0.112604408,0.003051012,3.022505724,9.982381999,1410.654996,3592.538745,14008.01204,12684.86695,0.993904229,0.771020575,0.508872335,0.991116914,70731.70418,142658.1471,16.6675129,17.24406216,124753.3349
7515,0.131721551,0.576213799,0.099922697,0.002861138,2.958309246,10.0120993,1834.063325,3752.880092,15157.86822,13657.50357,0.997759995,0.697084513,0.4537354,0.958002983,74586.24209,144631.3813,16.85945676,17.51695252,106533.2176
7516,0.124663297,0.606370423,0.098858266,0.005002162,2.964010151,10.08452523,2083.939187,3781.919681,13094.24774,11786.8349,0.989020008,0.751569348,0.534799365,0.970891727,63854.92638,114237.4778,16.58113592,17.08037327,100919.0338
7517,0.169644573,0.460249088,0.099740922,0.003556605,2.984096213,9.921854991,1928.160337,3869.53656,13151.2543,10041.59343,0.990463622,0.746208836,0.502729527,0.989792739,78835.84059,144829.9354,15.8502586,16.6497288,82547.28485
7518,0.162846401,0.513026425,0.10278235,0.009702926,2.984387439,10.02703287,2102.746203,3643.214724,17001.12477,12150.20059,0.989159187,0.729916637,0.482566416,0.979745366,66249.33034,122328.943,14.18103846,14.85818461,82817.59156
7519,0.156607309,0.54055437,0.089896031,0.00418951,2.985236181,10.3605154,1678.871649,4013.933571,14941.34871,12038.03663,0.992562489,0.761685865,0.522318301,0.974348555,70562.50019,135876.0728,16.35016001,16.97629769,104311.8387
7520,0.183799311,0.544659334,0.104047477,0.003961541,3.012390162,9.82613389,1751.038585,4412.518433,14270.23493,15011.38124,0.989226614,0.776975894,0.443290796,0.952735042,80147.41003,174832.8301,15.63780637,16.18609881,172691.4586
7521,0.141653181,0.497406866,0.089696782,0.008720049,2.998458119,9.886834734,2020.729917,3853.080749,15093.8867,11583.20042,0.987964697,0.774382769,0.476679833,0.968810444,60968.14179,111614.9687,15.01982107,15.53644782,98033.68967
7522,0.147771875,0.416651913,0.132986508,0.001534485,3.004950982,10.01727121,1774.913252,3903.680847,14444.90674,9425.366153,0.994686605,0.794630157,0.501803896,0.926335729,99647.21879,171178.3063,16.5178082,16.90656533,183999.4198
7523,0.129580487,0.570147123,0.124611331,0.007302582,2.965921482,10.16336195,1923.691557,3842.432923,15997.82819,12147.6883,0.997729598,0.73997205,0.474089855,0.947795035,66715.43793,118859.869,15.37433757,15.82835342,114851.5651
7524,0.17047073,0.445120484,0.10942354,0.005563277,2.952461133,10.29932391,1830.718601,3942.75606,16996.19614,11971.41525,0.992163867,0.754031981,0.470411564,0.926853882,83430.56311,156457.5889,14.88501284,15.42497231,135245.3839
7525,0.143425073,0.435970512,0.108737206,0.006977938,2.998428427,9.736141606,1856.812432,4385.58955,14461.10934,13731.87863,0.996619215,0.761510223,0.513155095,0.952452727,69368.96939,141090.6937,15.09648802,15.62727458,135123.4741
7526,0.129080367,0.466549646,0.113476798,0.006047878,2.973019668,9.803515947,2178.630645,3643.781786,16692.26936,11442.56175,0.989257043,0.751488917,0.483801614,0.98440741,77188.76561,133985.7682,15.48628176,16.07519796,96443.26656
7527,0.159381134,0.469966934,0.103286474,0.0078089,3.030041355,10.20209248,2211.813021,4125.719986,16072.86068,11812.686,0.991982876,0.75498611,0.528621224,0.968332883,73172.96083,133475.1988,14.74064328,15.35278069,98510.95097
7528,0.159215248,0.434193313,0.103482243,0.005242288,2.972169071,10.17891299,2426.576986,3283.964645,15556.26534,12369.34417,0.993722302,0.765112673,0.491590712,0.939440176,82858.58556,156664.3807,15.3316657,15.87375364,136150.9627
7529,0.190841686,0.46346408,0.100448955,0.005843229,2.998297552,10.2649707,2001.044228,3734.593928,14634.80974,11937.39599,0.985181123,0.757935088,0.488162098,0.947985832,76556.52371,150958.7334,14.71196495,15.34877985,116834.9064
7530,0.143567423,0.475822493,0.091020091,0.004158969,3.057206812,10.28530492,1899.280077,4126.070758,14936.99839,11496.05289,0.9990775,0.760187047,0.47264394,0.991730153,74417.28992,137536.91,16.27277372,16.95770107,92155.2053
7531,0.176567364,0.440565764,0.121523871,0.006048332,3.07172354,10.22847906,2074.721162,4102.648061,15416.29759,13934.5867,0.990032097,0.760582336,0.498957788,0.94431032,83376.6802,169812.1071,14.49731079,15.0571493,154393.4984
7532,0.149482212,0.549572326,0.09454352,0.004163507,3.015543789,9.903753013,1654.768289,3980.223172,15302.41732,13358.51575,0.998946785,0.738522082,0.464624105,0.940197081,71240.13754,142134.9754,16.3030791,16.86640315,125850.8969
7533,0.135402341,0.495945272,0.120438762,0.003748207,2.979754101,9.738290843,1453.732208,4029.629699,15257.50147,13606.36694,0.994007454,0.750139524,0.505133088,0.949192212,76154.13128,153356.6062,16.21852813,16.73298328,150066.4847
7534,0.161225436,0.553604712,0.119596754,0.004112429,2.96499876,10.14667739,1581.847625,4171.212655,13578.65785,12026.8057,0.991202035,0.716097112,0.466771634,0.967965637,73465.48171,144014.8495,15.61600178,16.30283734,102716.5335
7535,0.138335372,0.516119967,0.092168739,0.005576249,3.022160866,9.832598152,2045.446776,3919.535482,14150.22994,13588.32886,0.999109501,0.746506821,0.466363549,0.951168126,67586.8772,133384.2736,16.00671011,16.5575304,119453.4727
7536,0.119508589,0.491986938,0.101613668,0.004126122,3.00416794,9.929911136,1884.33055,4396.101314,13359.7795,13801.65854,0.994177482,0.717308711,0.458357364,0.957459731,68727.7641,136411.7947,16.39784549,16.99752605,112866.8076
7537,0.165426789,0.497692626,0.111468098,0.006614523,2.992627146,10.14949841,2302.328824,3953.804319,16405.12576,10493.51843,0.99382406,0.759755543,0.520655018,0.909436961,80402.28621,137532.1442,14.99552409,15.4223424,133850.5326
7538,0.1321045,0.443922063,0.102894429,0.004667288,2.99703066,9.793607628,2254.577094,4408.497805,14072.54458,13042.29631,0.993788188,0.748214093,0.502832395,0.953611159,77998.34038,148637.7929,16.00827312,16.57819966,123944.8387
7539,0.169870432,0.426278185,0.121778631,0.008220938,2.970096108,9.862962356,2172.510566,3889.187375,14296.44706,13434.44608,0.993957754,0.739460299,0.469754848,0.934599568,72601.82934,147896.1115,13.85413794,14.42287614,132388.2977
7540,0.179399881,0.471350618,0.105359776,0.004869789,2.999463154,10.19594529,2158.445426,3883.046778,15558.85458,11680.20119,0.992626558,0.792962047,0.473994783,0.943168856,85232.12409,159029.5167,15.28412707,15.76736442,152714.5875
7541,0.138359367,0.470119128,0.08348236,0.003361141,3.041157187,10.0898404,1906.552674,4023.406666,13641.847,11579.38822,0.998375885,0.766579441,0.510978736,0.927705188,71623.12466,135586.5274,16.83689048,17.32307213,131562.7677
7542,0.121416613,0.427130467,0.104959028,0.005465805,3.021454605,10.05112086,2054.100576,4122.539792,15425.43381,10885.36274,0.998565605,0.705534462,0.517998179,0.966728844,73874.7585,128402.5677,15.83585291,16.52037783,79657.8875
7543,0.180115131,0.520564145,0.120768791,0.003616586,2.994321238,10.17470594,2001.991415,3828.322309,15109.49481,13487.29634,0.999420411,0.742210901,0.527887901,0.978867319,89967.0353,179873.3634,15.75205134,16.46457199,126180.6625
7544,0.161192903,0.565092188,0.099714124,0.005660496,3.019488086,9.78114818,1807.137838,3696.604741,14874.88535,14560.23939,0.994973482,0.747665708,0.520953568,0.946461193,68687.08544,144227.3409,15.74729865,16.2992229,136867.0708
7545,0.142909048,0.513962085,0.107659044,0.005821993,2.955450384,10.22332447,1719.275775,3776.195272,15674.38818,11810.53894,0.987428899,0.723271298,0.513884661,0.94948773,69088.40781,128481.5149,15.5136865,16.10857163,99839.62285
7546,0.153395662,0.600831202,0.110842269,0.004449,3.032006929,9.865364138,1865.268508,3721.871171,14951.97591,16175.29791,0.997405747,0.784350327,0.483714307,0.971067156,73950.83704,159228.1068,16.21479353,16.69663794,176980.9274
7547,0.180634997,0.514538228,0.125746028,0.00408242,3.022058678,9.851871671,1763.985246,3705.486331,13886.74816,10887.90483,0.99947301,0.774838473,0.494442289,0.972901175,81942.33168,154101.5444,15.47304603,16.05959754,123022.8057
7548,0.138175927,0.595497668,0.096813405,0.005238059,3.011307357,10.26747645,1940.519288,4414.53012,14480.97532,12583.1354,0.985957799,0.776466653,0.518762444,0.980630557,67279.33219,124684.5164,16.27541635,16.78050622,113653.4079
7549,0.074394967,0.495977281,0.095664322,0.004356543,2.981517618,10.07368377,2100.304896,3878.980888,13164.49437,14401.38259,0.98584576,0.769013965,0.50289372,0.95052106,59613.1436,107261.8936,17.37422255,17.69502175,148531.3885
7550,0.175597007,0.463445309,0.112806271,0.006647552,3.012031888,9.819513343,1938.20164,4097.863162,14338.80672,11310.67383,0.996950182,0.739577864,0.545697092,0.988124205,74381.90821,140732.8156,14.740595,15.49356573,88118.84113
7551,0.136354683,0.528247119,0.101247643,0.007187047,2.970362869,10.11705733,1684.701791,3486.684359,15998.12393,11470.54669,0.996182597,0.775384076,0.497841536,0.948075784,61639.13201,112904.3844,15.58143924,16.01312888,118754.8837
7552,0.125684802,0.588669508,0.103371836,0.004740565,2.971367551,9.973028424,1685.268583,3557.966988,16248.83989,9882.084946,0.995701843,0.767664513,0.501504753,0.956021588,66791.49387,111114.024,16.60610094,17.04163229,101766.5675
7553,0.165782499,0.502198446,0.096305137,0.003688874,3.037426188,9.79400712,1954.120199,4815.720355,16264.47089,13989.33692,0.982958952,0.730000189,0.46541858,0.960493362,87970.52805,173754.8296,15.80549621,16.52755153,118805.7192
7554,0.182596404,0.541247515,0.09801698,0.003207394,3.021684568,9.54940175,2140.536884,3716.327328,14576.56298,13680.01457,0.998412326,0.734742808,0.475557894,0.944329777,85819.55598,174667.1508,16.09346635,16.76784552,131747.2399
7555,0.17368509,0.432353293,0.107660145,0.002479992,2.957186195,9.736329932,1645.639112,4189.111507,15282.36966,12296.24687,0.994468956,0.75795216,0.553375794,0.966932287,94646.1507,185858.2038,16.26580402,16.97583043,128462.9017
7556,0.164349199,0.495568912,0.106201386,0.006312704,2.983574078,9.939906499,1591.386512,3947.314027,15438.04994,11523.07713,0.993878802,0.716268006,0.504486649,0.938936936,69959.85232,133197.1647,15.02047379,15.6675963,97720.77307
7557,0.136999006,0.469800665,0.103124147,0.005150809,3.042610706,10.26030182,1880.205976,3701.965001,15227.51687,12608.93972,0.996812323,0.742975158,0.542557593,0.934700087,71782.76891,137702.952,15.95792007,16.48262601,125632.6235
7558,0.189822916,0.488264391,0.107038503,0.003012177,3.042950251,10.31870815,1644.520892,4224.257542,13845.85292,11683.95318,0.998070242,0.731010461,0.4676072,0.950740736,85143.70531,168409.4834,15.64759637,16.38662823,112668.7254
7559,0.134400101,0.557343358,0.123398367,0.004580012,2.950487364,9.630500785,1976.859413,4189.562503,14600.67286,10404.53733,0.974564866,0.769727104,0.501109592,0.934830144,75960.59672,129361.4994,15.91169635,16.30404883,136104.4117
